2.30000E+02,1.27305E+00,1.34714E+00,7.25123E-01
2.30000E+02,1.30392E+00,1.41808E+00,7.33095E-01
2.30000E+02,1.34063E+00,1.47987E+00,7.26705E-01
2.30000E+02,1.38482E+00,1.55098E+00,7.23433E-01
2.30000E+02,1.43878E+00,1.62026E+00,7.11803E-01
2.30000E+02,1.50577E+00,1.69219E+00,6.97583E-01
2.30000E+02,1.59061E+00,1.76749E+00,6.80605E-01
2.30000E+02,1.70066E+00,1.83998E+00,6.55276E-01
2.30000E+02,1.84776E+00,1.91347E+00,6.28577E-01
2.30000E+02,2.05185E+00,1.98128E+00,5.95631E-01
2.30000E+02,2.34924E+00,2.04018E+00,5.59274E-01
2.30000E+02,2.81181E+00,2.08743E+00,5.13161E-01
2.30000E+02,3.60117E+00,2.12260E+00,4.54315E-01
2.30000E+02,5.14998E+00,2.14005E+00,3.80268E-01
3.10000E+02,1.56859E+00,1.70196E+00,7.52482E-01
3.10000E+02,1.64246E+00,1.76007E+00,7.43702E-01
3.10000E+02,1.73300E+00,1.82271E+00,7.35990E-01
3.10000E+02,1.84593E+00,1.88606E+00,7.26642E-01
3.10000E+02,1.98978E+00,1.94728E+00,7.15676E-01
3.10000E+02,2.17775E+00,1.99856E+00,6.94636E-01
3.10000E+02,2.43124E+00,2.04304E+00,6.71304E-01
3.10000E+02,2.78692E+00,2.07270E+00,6.33707E-01
3.10000E+02,3.31249E+00,2.09661E+00,5.88100E-01
3.10000E+02,4.14437E+00,2.10873E+00,5.28416E-01
3.10000E+02,5.59556E+00,2.11359E+00,4.55152E-01
3.70000E+02,1.62875E+00,1.66262E+00,7.18614E-01
3.70000E+02,1.70066E+00,1.74188E+00,7.49896E-01
3.70000E+02,1.78670E+00,1.80367E+00,7.56779E-01
3.70000E+02,1.89112E+00,1.85706E+00,7.52114E-01
3.70000E+02,2.01987E+00,1.91208E+00,7.49103E-01
3.70000E+02,2.18164E+00,1.96354E+00,7.42045E-01
3.70000E+02,2.38951E+00,2.00749E+00,7.29789E-01
3.70000E+02,2.66399E+00,2.03871E+00,7.05545E-01
3.70000E+02,3.03889E+00,2.06440E+00,6.78956E-01
3.70000E+02,3.57328E+00,2.07534E+00,6.30537E-01
3.70000E+02,4.37845E+00,2.07976E+00,5.68944E-01
3.70000E+02,5.68477E+00,2.08288E+00,5.00105E-01
4.20000E+02,1.89758E+00,1.80382E+00,7.42726E-01
4.20000E+02,2.01082E+00,1.85943E+00,7.55041E-01
4.20000E+02,2.14910E+00,1.90675E+00,7.54392E-01
4.20000E+02,2.32089E+00,1.95196E+00,7.52571E-01
4.20000E+02,2.53862E+00,1.99088E+00,7.47174E-01
4.20000E+02,2.82132E+00,2.01801E+00,7.32186E-01
4.20000E+02,3.19928E+00,2.03485E+00,6.98619E-01
4.20000E+02,3.72335E+00,2.04353E+00,6.55095E-01
4.20000E+02,4.48437E+00,2.04648E+00,5.96482E-01
4.20000E+02,5.65837E+00,2.04907E+00,5.31999E-01
4.60000E+02,2.18561E+00,1.87387E+00,7.42865E-01
4.60000E+02,2.34920E+00,1.91543E+00,7.47922E-01
4.60000E+02,2.55297E+00,1.95202E+00,7.49172E-01
4.60000E+02,2.81192E+00,1.97916E+00,7.43603E-01
4.60000E+02,3.14922E+00,1.99535E+00,7.20022E-01
4.60000E+02,3.60162E+00,2.00660E+00,6.85780E-01
4.60000E+02,4.23158E+00,2.01019E+00,6.35237E-01
4.60000E+02,5.15036E+00,2.01245E+00,5.75730E-01
4.60000E+02,6.57447E+00,2.01500E+00,5.16508E-01
4.90000E+02,1.98744E+00,1.73492E+00,6.64933E-01
4.90000E+02,2.09974E+00,1.79872E+00,6.97717E-01
4.90000E+02,2.23427E+00,1.85162E+00,7.22279E-01
4.90000E+02,2.39757E+00,1.89298E+00,7.35073E-01
4.90000E+02,2.59905E+00,1.92448E+00,7.37266E-01
4.90000E+02,2.85253E+00,1.95086E+00,7.38925E-01
4.90000E+02,3.17847E+00,1.96645E+00,7.26590E-01
4.90000E+02,3.60885E+00,1.97586E+00,6.93501E-01
4.90000E+02,4.19613E+00,1.97966E+00,6.47303E-01
4.90000E+02,5.03101E+00,1.98179E+00,5.91641E-01
4.90000E+02,6.28144E+00,1.98397E+00,5.34743E-01
